,Map,Team1,Team1Pts,Team2,Team2Pts,Team1Win,Team1LastWin,Team2LastWin,Team1RanksHigher,Team2RanksHigher,Team1WonLast
2466,cache,CLG,9,compLexity,16,0,1,1,0,1,1
2467,dust2,compLexity,7,CLG,16,0,1,0,1,0,1
2468,mirage,3sUP,10,Luminosity,16,0,1,1,1,0,0
2469,cobblestone,Luminosity,16,3sUP,8,1,1,0,0,1,1
2470,inferno,GLG,19,CeX,21,0,0,0,0,0,0
2471,cache,United Estonia,16,fm-eSports,8,1,0,0,0,0,0
2472,mirage,Enso,12,Vega Squadron,16,0,0,0,0,0,1
2473,dust2,Enso,9,Vega Squadron,16,0,0,1,0,0,0
2474,dust2,Titan,16,HellRaisers,14,1,1,0,0,1,0
2475,overpass,Titan,16,HellRaisers,12,1,1,0,0,1,1
2476,cache,INFINITY,16,Aftermatch,10,1,0,0,0,0,0
2477,cobblestone,3v,5,Reason,16,0,0,1,0,0,0
2478,overpass,SK,16,volgare,6,1,1,0,0,0,0
2479,mirage,volgare,10,SK,16,0,0,1,0,0,0
2480,cobblestone,dignitas,5,fnatic,16,0,0,1,0,1,0
2481,cache,fnatic,16,dignitas,8,1,1,0,1,0,1
2482,overpass,fish123,11,Infused,16,0,1,1,0,0,0
2483,mirage,Epsilon,7,Dobry&Gaming,16,0,1,0,0,0,0
2484,cache,Dobry&Gaming,16,Epsilon,4,1,1,0,0,0,1
2485,inferno,3v,10,INFINITY,16,0,0,1,0,0,0
2486,inferno,Reason,11,Aftermatch,16,0,1,0,0,0,1
2487,overpass,Choke,13,CSGOCasino.net,16,0,1,1,0,0,0
2488,overpass,Titan,17,mousesports,21,0,1,1,0,1,0
2489,train,mousesports,7,Titan,16,0,1,0,1,0,1
2490,cobblestone,Titan,9,mousesports,16,0,1,0,0,1,1
2491,overpass,Reason,14,Property,16,0,0,1,0,0,0
2492,inferno,Property,12,Reason,16,0,1,0,0,0,1
2493,cache,ESC,8,nerdRage,16,0,0,1,0,0,0
2494,mirage,ESC,13,nerdRage,16,0,0,1,0,0,0
2495,inferno,nerdRage,18,ESC,21,0,1,0,0,0,1
2496,dust2,Epiphany Bolt,16,Pries,5,1,1,1,0,0,0
2497,mirage,Epiphany Bolt,16,Pries,13,1,1,0,0,0,1
2498,cobblestone,Croatia,2,Ukraine,16,0,0,0,0,0,0
2499,inferno,Ukraine,16,Croatia,5,1,1,0,0,0,1
2500,mirage,Germany,16,Lithuania,14,1,1,0,0,0,0
2501,dust2,Lithuania,3,Germany,16,0,0,1,0,0,0
2502,cache,Palestine,4,Kyrgyzstan,16,0,0,0,0,0,0
2503,dust2,India,16,Palestine,8,1,0,0,0,0,0
2504,mirage,India,2,Kyrgyzstan,16,0,1,1,0,0,0
2505,inferno,Coast,16,Enemy,13,1,1,0,0,0,0
2506,overpass,Enemy,12,Coast,16,0,0,1,0,0,0
2507,cache,Vega Squadron,16,KappaKappa,7,1,1,0,0,0,0
2508,cobblestone,GREAT ONE-LINERS,14,PiTER,16,0,0,0,0,0,0
2509,cache,Los Jefes,14,KappaKappa,16,0,1,0,0,0,0
2510,overpass,Choke,11,EZskins.com,16,0,0,0,0,0,0
2511,inferno,EZskins.com,16,Choke,8,1,1,0,0,0,1
2512,cache,AliGon,16,PiTER,21,0,1,1,0,0,0
2513,cobblestone,dignitas,16,Titan,12,1,0,0,0,1,0
2514,mirage,Titan,16,dignitas,8,1,0,1,1,0,0
2515,train,dignitas,16,Titan,9,1,0,1,0,1,0
2516,mirage,Vega Squadron,16,Dobry&Gaming,6,1,1,1,0,0,0
2517,cobblestone,GREAT ONE-LINERS,16,GameplayDNA,3,1,0,0,0,0,0
2518,dust2,Fraternitas,12,E-frag.net,16,0,0,1,1,0,0
2519,mirage,Fraternitas,9,E-frag.net,16,0,0,1,1,0,0
2520,cache,Fraternitas,16,E-frag.net,9,1,0,1,1,0,0
2521,overpass,dignitas,16,CPH Wolves,7,1,1,1,0,1,0
2522,mirage,CPH Wolves,15,dignitas,19,0,0,1,1,0,0
2523,dust2,HellRaisers,8,E-frag.net,16,0,0,0,1,0,0
2524,overpass,E-frag.net,16,HellRaisers,13,1,1,0,0,1,1
2525,overpass,mousesports,9,fnatic,16,0,1,1,0,1,0
2526,cache,fnatic,13,mousesports,16,0,1,0,1,0,1
2527,train,mousesports,5,fnatic,16,0,1,0,0,1,1
2528,cache,Slovenia,8,Norway,16,0,0,0,0,0,0
2529,inferno,Norway,16,Slovenia,3,1,1,0,0,0,1
2530,cache,Infused,14,Choke,16,0,1,0,0,0,0
2531,dust2,Infused,16,Choke,9,1,0,1,0,0,0
2532,overpass,Infused,19,Choke,21,0,1,0,0,0,1
2533,dust2,Spain,16,Italy,3,1,0,0,0,0,0
2534,train,Spain,13,Italy,16,0,1,0,0,0,1
2535,inferno,Italy,13,Spain,16,0,1,0,0,0,1
2536,mirage,Singapore,16,Japan,12,1,0,0,0,0,0
2537,inferno,Vietnam,16,Singapore,1,1,1,1,0,0,0
2538,mirage,South Korea,6,Japan,16,0,0,0,0,0,0
2539,cache,ACG,6,HD4R,16,0,0,1,0,0,0
2540,mirage,ACG,14,HD4R,16,0,0,1,0,0,0
2541,inferno,Aftermatch,6,AlienTech,16,0,1,0,0,0,0
2542,dust2,Reason,16,Space Soldiers,6,1,1,0,0,0,1
2543,dust2,myKPV,12,Aftermatch,16,0,1,0,0,0,0
2544,mirage,Space Soldiers,16,SK,5,1,0,1,0,0,0
2545,mirage,HD4R,7,Pries,16,0,1,0,0,0,0
2546,cache,Pries,16,HD4R,8,1,1,0,0,0,1
2547,dust2,Aspen,8,Reason,16,0,0,1,0,0,0
2548,cobblestone,AlienTech,16,OMNIPOTENCE,5,1,1,0,0,0,0
2549,mirage,E-frag.net,16,Playing Ducks,3,1,1,0,0,1,0
2550,inferno,E-frag.net,16,Playing Ducks,4,1,1,0,0,1,1
2551,dust2,KIYF,4,Playing Ducks,16,0,1,0,0,0,0
2552,mirage,Playing Ducks,19,KIYF,17,1,1,0,0,0,1
2553,overpass,Virtus.pro,16,Natus Vincere,11,1,0,0,1,0,0
2554,train,Natus Vincere,24,Virtus.pro,26,0,0,1,0,1,0
2555,inferno,Virtus.pro,16,Natus Vincere,6,1,1,0,1,0,1
2556,mirage,Iceland,16,Czech Republic,13,1,1,0,0,0,0
2557,dust2,Czech Republic,12,Iceland,16,0,0,1,0,0,0
2558,inferno,Iceland,1,Czech Republic,16,0,1,0,0,0,1
2559,mirage,Turkey,16,Georgia,10,1,0,0,0,0,0
2560,dust2,Georgia,16,Turkey,11,1,0,1,0,0,0
2561,cache,Georgia,10,Turkey,16,0,1,0,0,0,1
2562,mirage,Singapore,15,South Korea,15,0,0,0,0,0,0
2563,mirage,dope,19,ACG,17,1,0,0,0,0,0
2564,cache,dope,12,ACG,16,0,1,0,0,0,1
2565,dust2,dope,16,ACG,14,1,0,1,0,0,0
2566,mirage,South Korea,7,Vietnam,16,0,1,1,0,0,0
2567,cache,Vietnam,16,Japan,12,1,1,1,0,0,0
2568,cache,Swarm,16,Astral Authority,6,1,0,0,0,0,0
2569,cobblestone,Astral Authority,8,Swarm,16,0,0,1,0,0,0
2570,dust2,Swarm,10,Astral Authority,16,0,1,0,0,0,1
2571,mirage,Sweden,11,Denmark,16,0,0,0,0,0,1
2572,mirage,Denmark,20,Finland,20,0,1,1,0,0,0
2573,train,hard'N'play,8,Enso,16,0,0,0,0,0,0
2574,overpass,Enso,16,hard'N'play,6,1,1,0,0,0,1
2575,inferno,Norway,12,Finland,16,0,1,1,0,0,0
2576,mirage,Virtus.pro,16,TSM,12,1,1,1,1,0,0
2577,cache,TSM,12,Virtus.pro,16,0,0,1,0,1,0
2578,overpass,Virtus.pro,6,TSM,16,0,1,0,1,0,1
2579,train,TSM,14,Virtus.pro,16,0,1,0,0,1,1
2580,inferno,Virtus.pro,13,TSM,16,0,1,0,1,0,1
2581,mirage,United Kingdom,16,Moldova,4,1,0,0,0,0,0
2582,dust2,Moldova,10,United Kingdom,16,0,0,1,0,0,0
2583,cobblestone,Hungary,16,Estonia,11,1,1,0,0,0,0
2584,mirage,Estonia,3,Hungary,16,0,0,1,0,0,0
2585,cache,Hungary,8,Estonia,16,0,1,0,0,0,1
2586,mirage,China,16,Thailand,9,1,1,0,0,0,0
2587,cache,Sri Lanka,7,Thailand,16,0,0,0,0,0,0
2588,dust2,Sri Lanka,4,Malaysia,16,0,0,0,0,0,0
2589,cobblestone,Conquest,16,CLG,14,1,0,1,0,1,0
2590,mirage,Method,16,Mythic,13,1,1,0,0,0,0
2591,cache,Mythic,14,Method,16,0,0,1,0,0,0
2592,dust2,Space Soldiers,10,Reason,16,0,1,1,0,0,0
2593,inferno,Space Soldiers,16,Reason,11,1,0,1,0,0,0
2594,cobblestone,Reason,16,Space Soldiers,8,1,0,1,0,0,0
2595,mirage,CPH Wolves,16,INFINITY,7,1,0,1,0,0,0
2596,cache,INFINITY,16,CPH Wolves,19,0,0,1,0,0,0
2597,overpass,SK,16,Kinguin,14,1,0,1,0,0,0
2598,train,Kinguin,9,SK,16,0,0,1,0,0,0
2599,overpass,KILLERFISH,19,Reason,22,0,1,1,0,0,0
2600,overpass,TSM,12,Natus Vincere,16,0,1,0,1,0,1
2601,dust2,Natus Vincere,16,TSM,4,1,1,0,0,1,1
2602,mirage,TSM,16,Natus Vincere,12,1,0,1,1,0,0
2603,inferno,Property,9,HellRaisers,16,0,0,0,0,0,0
2604,cobblestone,HellRaisers,16,Property,9,1,1,0,0,0,1
2605,inferno,E-frag.net,16,nerdRage,10,1,1,0,0,1,0
2606,overpass,E-frag.net,16,nerdRage,8,1,1,0,0,1,1
2607,dust2,KILLERFISH,14,Space Soldiers,16,0,0,0,0,0,0
2608,cache,KILLERFISH,16,Space Soldiers,11,1,0,1,0,0,0
2609,mirage,Space Soldiers,16,KILLERFISH,5,1,0,1,0,0,0
2610,cobblestone,dignitas,14,Dobry&Gaming,16,0,1,0,0,1,0
2611,overpass,Dobry&Gaming,19,dignitas,17,1,1,0,1,0,1
2612,train,dignitas,16,Dobry&Gaming,14,1,0,1,0,1,0
2613,train,Kinguin,8,Virtus.pro,16,0,0,0,1,0,0
2614,cache,Virtus.pro,16,Kinguin,10,1,1,0,0,1,1
2615,mirage,Portugal,16,Switzerland,3,1,1,0,0,0,0
2616,dust2,Switzerland,8,Portugal,16,0,0,1,0,0,0
2617,cache,Bulgaria,8,Latvia,16,0,0,0,0,0,0
2618,inferno,Latvia,19,Bulgaria,17,1,1,0,0,0,1
2619,mirage,Thailand,16,Malaysia,12,1,1,1,0,0,0
2620,dust2,China,16,Malaysia,14,1,1,0,0,0,0
2621,cache,China,16,Sri Lanka,1,1,1,0,0,0,0
2622,mirage,Mortality,12,3sUP,16,0,1,0,0,0,0
2623,dust2,Mortality,20,3sUP,22,0,0,1,0,0,0
2624,overpass,CLG,16,Liquid,14,1,0,0,1,0,1
2625,dust2,CLG,16,Liquid,6,1,1,0,1,0,1
2626,train,Liquid,16,CLG,14,1,0,1,0,1,0
2627,cache,Enemy,9,Method,16,0,0,1,0,0,0
2628,dust2,Method,16,Enemy,7,1,1,0,0,0,1
2629,cobblestone,Reason,16,XPC,8,1,1,1,0,0,1
2630,cache,Dobry&Gaming,19,Property,22,0,0,0,0,0,0
2631,mirage,Property,10,Dobry&Gaming,16,0,1,0,0,0,1
2632,train,dignitas,16,FlipSid3,11,1,1,1,1,0,0
2633,mirage,FlipSid3,8,dignitas,16,0,0,1,0,1,0
2634,overpass,Virtus.pro,6,Natus Vincere,16,0,1,0,1,0,1
2635,inferno,Virtus.pro,13,Natus Vincere,16,0,0,1,1,0,0
2636,train,Natus Vincere,13,Virtus.pro,16,0,1,0,0,1,1
2637,cache,myKPV,7,mousesports,16,0,0,0,1,0,0
2638,dust2,mousesports,31,myKPV,27,1,1,0,0,1,1
2639,cache,Vega Squadron,16,Phenomenon,7,1,1,1,0,0,0
2640,mirage,Vega Squadron,16,Phenomenon,9,1,1,0,0,0,1
2641,overpass,Property,9,dignitas,16,0,0,1,1,0,1
2642,mirage,dignitas,19,Property,17,1,1,0,0,1,1
2643,dust2,Reason,5,KILLERFISH,16,0,1,0,0,0,1
2644,mirage,KILLERFISH,11,Reason,16,0,1,0,0,0,1
2645,overpass,KILLERFISH,16,Reason,5,1,0,1,0,0,0
2646,cache,KILLERFISH,16,Planetkey,6,1,1,1,0,0,0
2647,dust2,KILLERFISH,11,Planetkey,16,0,1,0,0,0,1
2648,train,Property,16,E-frag.net,14,1,0,1,1,0,0
2649,cache,Property,14,E-frag.net,16,0,1,0,1,0,1
2650,inferno,FlipSid3,16,dignitas,6,1,0,1,0,1,0
2651,mirage,dignitas,16,FlipSid3,5,1,0,1,1,0,0
2652,mirage,XPC,12,Space Soldiers,16,0,0,1,0,0,0
2653,cobblestone,Space Soldiers,16,XPC,2,1,1,0,0,0,1
2654,inferno,Space Soldiers,8,XPC,16,0,1,0,0,0,1
2655,dust2,Dobry&Gaming,9,mousesports,16,0,1,1,1,0,0
2656,train,mousesports,16,Dobry&Gaming,11,1,1,0,0,1,1
2657,dust2,Kinguin,12,TSM,16,0,0,1,1,0,1
2658,train,TSM,16,Kinguin,5,1,1,0,0,1,1
2659,inferno,FlipSid3,19,Property,16,1,0,0,0,1,1
2660,mirage,FlipSid3,16,Property,14,1,1,0,0,1,1
2661,cache,Conquest,16,3sUP,11,1,1,1,0,1,0
2662,mirage,3sUP,16,Conquest,10,1,0,1,1,0,0
2663,cache,mouseSpaz,22,WOOSAH,20,1,0,0,0,0,0
2664,cobblestone,mouseSpaz,8,WOOSAH,16,0,1,0,0,0,1
2665,inferno,WOOSAH,13,mouseSpaz,16,0,1,0,0,0,1
2666,overpass,mouseSpaz,16,WOOSAH,13,1,1,0,0,0,1
2667,mirage,WOOSAH,16,mouseSpaz,12,1,0,1,0,0,0
2668,cache,fish123,16,CeX,11,1,0,1,0,0,0
2669,mirage,Kinguin,6,FlipSid3,16,0,0,1,1,0,0
2670,train,FlipSid3,16,Kinguin,14,1,1,0,0,1,1
2671,inferno,volgare,14,Reason,16,0,0,0,0,0,0
2672,cobblestone,Reason,19,volgare,17,1,1,0,0,0,1
2673,cache,TSK,7,nerdRage,16,0,0,0,0,0,0
2674,mirage,TSK,16,nerdRage,4,1,0,1,0,0,0
2675,inferno,Choke,16,fm-eSports,12,1,1,0,0,0,0
2676,inferno,Caseking,14,Playing Ducks,16,0,1,1,0,0,0
2677,dust2,Playing Ducks,9,Caseking,16,0,1,0,0,0,1
2678,dust2,uX,2,PENTA,16,0,0,0,0,0,0
2679,mirage,PENTA,19,uX,17,1,1,0,0,0,1
2680,cache,Infused,16,GLG,1,1,0,0,0,0,0
2681,inferno,HellRaisers,16,INFINITY,5,1,1,0,0,0,0
2682,dust2,INFINITY,13,HellRaisers,16,0,0,1,0,0,0
2683,inferno,FlipSid3,16,E-frag.net,7,1,1,1,1,0,1
2684,cobblestone,E-frag.net,16,FlipSid3,13,1,0,1,0,1,0
2685,dust2,CSGOCasino.net,16,United Estonia,2,1,1,1,0,0,0
2686,mirage,TSK,16,myKPV,14,1,1,0,0,0,0
2687,dust2,nerdRage,16,TSK,4,1,0,1,0,0,0
2688,cache,nerdRage,16,TSK,6,1,1,0,0,0,1
2689,mirage,Worst Players,16,eBettle,6,1,1,0,0,0,0
2690,overpass,eBettle,16,Worst Players,11,1,0,1,0,0,0
2691,overpass,FlipSid3,12,Worst Players,16,0,0,0,0,1,0
2692,train,FlipSid3,16,Worst Players,13,1,0,1,0,1,0
2693,cache,compLexity,13,Liquid,16,0,0,1,1,0,0
2694,dust2,Liquid,16,compLexity,2,1,1,0,0,1,1
2695,cache,Mythic,16,Mortality,7,1,0,0,0,0,0
2696,dust2,Mythic,14,Mortality,16,0,1,0,0,0,1
2697,inferno,myKPV,16,Games4u fe,5,1,0,0,0,0,0
2698,dust2,Reason,13,Worst Players,16,0,1,0,0,0,1
2699,cache,Worst Players,16,Reason,7,1,1,0,0,0,1
2700,mirage,myKPV,14,TSK,16,0,1,0,0,0,0
2701,cache,myKPV,9,TSK,16,0,0,1,0,0,0
2702,mirage,Games4u fe,8,nerdRage,16,0,0,1,0,0,0
2703,dust2,Games4u fe,6,nerdRage,16,0,0,1,0,0,0
2704,inferno,LunatiK,16,FolloweSports.com,2,1,0,0,0,0,0
2705,cache,FolloweSports.com,16,LunatiK,10,1,0,1,0,0,0
2706,cobblestone,EnVyUs,7,fnatic,16,0,1,1,1,0,1
2707,dust2,fnatic,19,EnVyUs,15,1,1,0,0,1,1
2708,cobblestone,fnatic,16,Virtus.pro,7,1,1,1,0,1,1
2709,inferno,Virtus.pro,14,fnatic,16,0,0,1,1,0,0
2710,mirage,fnatic,6,Virtus.pro,16,0,1,0,0,1,1
2711,inferno,TSM,9,EnVyUs,16,0,1,0,0,1,0
2712,dust2,EnVyUs,8,TSM,16,0,1,0,1,0,1
2713,cache,TSM,12,EnVyUs,16,0,1,0,0,1,1
2714,mirage,Luminosity,14,fnatic,16,0,1,0,0,1,1
2715,train,fnatic,16,Luminosity,5,1,1,0,1,0,1
2716,inferno,Virtus.pro,16,NiP,5,1,1,0,1,0,1
2717,train,NiP,14,Virtus.pro,16,0,0,1,0,1,0
2718,overpass,Kinguin,8,TSM,16,0,0,0,1,0,0
2719,dust2,TSM,16,Kinguin,6,1,1,0,0,1,1
2720,mirage,EnVyUs,16,Natus Vincere,10,1,1,0,1,0,0
2721,inferno,Natus Vincere,13,EnVyUs,16,0,0,1,0,1,0
2722,cobblestone,Luminosity,22,FlipSid3,18,1,0,1,1,0,0
2723,inferno,Sweden,16,Denmark,12,1,0,0,0,0,0
2724,cobblestone,mousesports,14,FlipSid3,16,0,1,0,1,0,1
2725,mirage,Norway,8,Denmark,16,0,0,0,0,0,0
2726,inferno,NiP,16,Renegades,5,1,0,0,1,0,0
2727,mirage,Finland,14,Denmark,16,0,1,1,0,0,1
2728,mirage,Renegades,16,Titan,9,1,0,0,0,1,0
2729,cobblestone,Natus Vincere,16,CLG,14,1,0,0,1,0,1
2730,mirage,CLG,16,eBettle,14,1,0,1,0,1,0
2731,dust2,Kinguin,16,Cloud9,13,1,0,0,1,0,0
2732,dust2,Immunity,13,Kinguin,16,0,0,1,0,0,0
2733,overpass,Method,10,Liquid,16,0,1,1,1,0,0
2734,cache,Liquid,22,Method,19,1,1,0,0,1,1
2735,inferno,LunatiK,16,Mythic,9,1,0,0,0,0,0
2736,cache,Mythic,16,LunatiK,13,1,0,1,0,0,0
2737,inferno,PENTA,8,E-frag.net,16,0,1,1,1,0,0
2738,dust2,E-frag.net,12,PENTA,16,0,1,0,0,1,1
2739,inferno,fnatic,16,Natus Vincere,2,1,1,1,1,0,1
2740,dust2,OverGaming,6,Reason,16,0,0,0,0,0,0
2741,inferno,Reason,16,OverGaming,13,1,1,0,0,0,1
2742,cobblestone,Virtus.pro,16,Cloud9,8,1,1,0,1,0,0
2743,cobblestone,OverGaming,19,ESC,16,1,0,1,0,0,0
2744,mirage,E-frag.net,14,dignitas,16,0,0,1,0,1,0
2745,cache,dignitas,16,E-frag.net,13,1,1,0,1,0,1
2746,overpass,Natus Vincere,19,Titan,17,1,0,0,1,0,1
2747,overpass,mousesports,10,Cloud9,16,0,0,0,1,0,0
2748,mirage,fnatic,16,eBettle,2,1,1,0,0,1,0
2749,cobblestone,Virtus.pro,16,Immunity,8,1,1,0,0,1,0
2750,cobblestone,EnVyUs,19,Luminosity,16,1,1,1,1,0,0
2751,mirage,Reason,19,OverGaming,17,1,1,1,0,0,1
2752,overpass,Reason,16,OverGaming,6,1,1,0,0,0,1
2753,inferno,INFINITY,11,dignitas,16,0,0,1,1,0,0
2754,mirage,dignitas,16,INFINITY,0,1,1,0,0,1,1
2755,cache,NiP,3,TSM,16,0,1,1,0,1,1
2756,train,TSM,16,Renegades,11,1,1,1,1,0,0
2757,overpass,Luminosity,16,Kinguin,6,1,0,1,0,1,0
2758,dust2,NiP,16,CLG,13,1,0,1,1,0,0
2759,inferno,EnVyUs,16,FlipSid3,3,1,1,1,1,0,0
2760,cache,3sUP,16,Maximum Effort,11,1,1,0,0,0,0
2761,dust2,Maximum Effort,10,3sUP,16,0,0,1,0,0,0
2762,cobblestone,Teamless.gg,16,ESC,19,0,0,0,0,0,0
2763,inferno,Property,10,PENTA,16,0,0,1,0,0,0
2764,cache,PENTA,14,Property,16,0,1,0,0,0,1
2765,inferno,OverGaming,16,Teamless.gg,12,1,0,0,0,0,0
2766,cache,Teamless.gg,5,OverGaming,16,0,0,1,0,0,0
2767,overpass,CPH Wolves,16,E-frag.net,8,1,1,0,1,0,0
2768,inferno,E-frag.net,16,CPH Wolves,5,1,0,1,0,1,0
2769,mirage,E-frag.net,16,CPH Wolves,4,1,1,0,0,1,1
2770,dust2,E-frag.net,5,CPH Wolves,16,0,1,0,0,1,1
2771,cache,CPH Wolves,16,E-frag.net,13,1,1,0,1,0,1
2772,inferno,dignitas,16,Phenomenon,5,1,1,0,0,1,0
2773,cache,Phenomenon,13,dignitas,16,0,0,1,1,0,0
2774,mirage,dignitas,16,Phenomenon,9,1,1,0,0,1,1
2775,cache,volgare,9,Dobry&Gaming,16,0,0,0,0,0,0
2776,mirage,volgare,14,Dobry&Gaming,16,0,0,1,0,0,0
2777,inferno,Reason,16,ESC,8,1,1,1,0,0,0
2778,mirage,ESC,16,Reason,9,1,0,1,0,0,0
2779,dust2,ESC,2,Reason,16,0,1,0,0,0,1
2780,cache,Maximum Effort,16,SKDC,10,1,0,1,0,0,0
2781,dust2,SKDC,9,Maximum Effort,16,0,0,1,0,0,0
2782,cache,Liquid,16,Enemy,8,1,1,0,0,1,1
2783,dust2,Enemy,9,Liquid,16,0,0,1,1,0,0
2784,inferno,Enemy,16,3sUP,10,1,0,1,0,0,0
2785,dust2,Enemy,14,3sUP,16,0,1,0,0,0,1
2786,overpass,Torpedo,15,k1ck,21,0,1,1,0,0,0
2787,mirage,k1ck,16,Torpedo,4,1,1,0,0,0,1
2788,cache,INFINITY,4,Dobry&Gaming,16,0,0,1,0,0,0
2789,mirage,Dobry&Gaming,9,INFINITY,16,0,1,0,0,0,1
2790,cobblestone,Dobry&Gaming,13,Phenomenon,16,0,0,0,0,0,0
2791,dust2,Phenomenon,16,Dobry&Gaming,13,1,1,0,0,0,1
2792,mirage,Phenomenon,8,Dobry&Gaming,16,0,1,0,0,0,1
2793,mirage,k1ck,16,Games4u fe,4,1,1,0,0,0,0
2794,cache,Reason,10,Dobry&Gaming,16,0,1,1,0,0,0
2795,overpass,PENTA,14,SK,16,0,0,1,0,0,1
2796,dust2,PENTA,16,SK,13,1,0,1,0,0,0
2797,train,PENTA,3,SK,16,0,1,0,0,0,1
2798,inferno,PENTA,13,SK,16,0,0,1,0,0,0
2799,inferno,k1ck,16,GamePub,3,1,1,0,0,0,0
2800,dust2,London C,6,Phenomenon,16,0,1,0,0,0,0
2801,inferno,Conquest,19,Mortality,16,1,0,1,0,1,0
2802,cache,Mortality,26,Conquest,28,0,0,1,1,0,0
2803,cobblestone,Adaptation,13,Swarm,16,0,0,0,0,0,0
2804,dust2,Adaptation,11,Swarm,16,0,0,1,0,0,0
2805,mirage,Adaptation,16,Swarm,4,1,0,1,0,0,0
2806,overpass,Liquid,16,Enemy,2,1,1,0,0,1,1
2807,cache,Enemy,8,Liquid,16,0,0,1,1,0,0
2808,dust2,CSGOCasino.net,16,fish123,7,1,1,1,0,0,0
2809,cache,Games4u fe,6,Torpedo,16,0,0,0,0,0,0
2810,mirage,Games4u fe,5,Torpedo,16,0,0,1,0,0,0
2811,overpass,Choke,16,Infused,8,1,1,1,0,0,1
2812,mirage,Playing Ducks,14,k1ck,16,0,0,1,0,0,0
2813,inferno,Playing Ducks,17,k1ck,19,0,0,1,0,0,0
2814,dust2,E-frag.net,16,KILLERFISH,11,1,0,0,0,1,0
2815,cache,E-frag.net,16,KILLERFISH,14,1,1,0,0,1,1
2816,overpass,LDLC White,13,CPH Wolves,16,0,1,1,0,0,0
2817,inferno,CPH Wolves,16,LDLC White,12,1,1,0,0,0,1
2818,cache,fm-eSports,16,GLG,2,1,0,0,0,0,0
2819,mirage,Torpedo,16,k1ck,11,1,1,1,0,0,0
2820,cobblestone,Torpedo,7,k1ck,16,0,1,0,0,0,1
2821,cache,k1ck,5,Torpedo,16,0,1,0,0,0,1
2822,mirage,dignitas,16,OverGaming,12,1,1,1,0,1,0
2823,cache,OverGaming,4,dignitas,16,0,0,1,1,0,0
2824,cache,United Estonia,16,CeX,12,1,0,0,0,0,0
2825,dust2,E-frag.net,16,uX,4,1,1,0,0,1,0
2826,cache,uX,10,E-frag.net,16,0,0,1,1,0,0
2827,cache,Publiclir.se,13,OverGaming,16,0,0,0,0,0,0
2828,cobblestone,SK,16,Phenomenon,9,1,1,1,0,0,0
2829,mirage,Phenomenon,7,SK,16,0,0,1,0,0,0
2830,cache,SK,14,Phenomenon,16,0,1,0,0,0,1
2831,mirage,dignitas,16,Aposis,5,1,1,1,0,1,0
2832,cache,Aftermatch,14,PENTA,16,0,1,0,0,0,0
2833,inferno,Aftermatch,11,PENTA,16,0,0,1,0,0,0
2834,dust2,Games4u fe,16,GamePub,14,1,0,0,0,0,0
2835,mirage,Games4u fe,16,GamePub,7,1,1,0,0,0,1
2836,cache,Games4u fe,9,GamePub,16,0,1,0,0,0,1
2837,cache,3sUP,4,LunatiK,16,0,1,0,0,0,0
2838,overpass,LunatiK,16,3sUP,5,1,1,0,0,0,1
2839,inferno,Maximum Effort,10,Conquest,16,0,1,1,1,0,0
2840,cache,Conquest,11,Maximum Effort,16,0,1,0,0,1,1
2841,mirage,Aperture,16,Veneration,2,1,0,0,0,0,0
2842,inferno,Aperture,16,Veneration,6,1,1,0,0,0,1
2843,overpass,dignitas,16,E-frag.net,10,1,1,1,1,0,1
2844,inferno,E-frag.net,12,dignitas,16,0,0,1,0,1,0
2845,dust2,Games4u fe,22,Acer fe,20,1,0,0,0,0,0
2846,inferno,Games4u fe,13,Acer fe,16,0,1,0,0,0,1
2847,cache,Games4u fe,16,Acer fe,3,1,0,1,0,0,0
2848,cache,LGB fe,13,Acer fe,16,0,0,0,0,0,0
2849,dust2,Acer fe,12,LGB fe,16,0,1,0,0,0,1
2850,inferno,Acer fe,22,LGB fe,18,1,0,1,0,0,0
2851,inferno,CM Storm,17,LGB fe,19,0,0,0,0,0,0
2852,mirage,CM Storm,16,LGB fe,10,1,0,1,0,0,0
2853,cobblestone,CM Storm,9,LGB fe,16,0,1,0,0,0,1
2854,mirage,Sweden,16,Norway,8,1,1,0,0,0,1
2855,inferno,Sweden,16,Denmark,7,1,1,1,0,0,1
2856,cache,Sweden,16,Finland,8,1,1,0,0,0,0
2857,mirage,volgare,8,E-frag.net,16,0,0,0,1,0,0
2858,cache,E-frag.net,16,volgare,10,1,1,0,0,1,1
2859,cobblestone,Dobry&Gaming,6,dignitas,16,0,1,1,1,0,0
2860,overpass,dignitas,16,Dobry&Gaming,10,1,1,0,0,1,1
2861,mirage,Dobry&Gaming,16,dignitas,5,1,0,1,1,0,0
2862,cache,dignitas,10,Dobry&Gaming,16,0,0,1,0,1,0
2863,dust2,Dobry&Gaming,10,dignitas,16,0,1,0,1,0,1
2864,dust2,Ireland,16,Greece,14,1,0,0,0,0,0
2865,cobblestone,Greece,5,Ireland,16,0,0,1,0,0,0
2866,cobblestone,South Africa,6,Libya,16,0,0,0,0,0,0
2867,dust2,South Africa,1,Algeria,16,0,0,0,0,0,0
2868,dust2,Morocco,16,South Africa,2,1,0,0,0,0,0
2869,inferno,Liquid,19,Tempo Storm,16,1,1,0,0,1,0
2870,dust2,Tempo Storm,2,Liquid,16,0,0,1,1,0,0
